_id,additional,firstName,lastName,role,fullName,occupation
66f2ab3a9e7ac85e5d4ff936,,Slawomir,Mrozek,,Slawomir Mrozek,Schauspieler
66c0f48a797f4aaa6ad1a2d6,,Zdislaw,Mrozewski,Radost,Zdislaw Mrozewski,Schauspieler
651691d696c724dc0090c7dc,,Fritz,Muliar,Es lesen,Fritz Muliar,Schauspieler
6567bf44008065850213a7b0,1875-1921,Georg,Muratori,Lucianus,Georg Muratori,Schauspieler
6504166ba47588ad6024b812,,Henri,Murger,,Henri Murger,Schauspieler
690c5ef052365fce4c987b43,,Michael,Murray,Alarbus,Michael Murray,Schauspieler
67c1839430450db5f64e0e7e,,Walter,Muschg,mit,Walter Muschg,Schauspieler
6504166ba47588ad6024bb77,,Robert,Musil,,Robert Musil,Schauspieler
65620a480080658502cf32ed,,Alfred de,Musset,,Alfred de Musset,Schauspieler
6504166ba47588ad6024acf2,,Ferdinand,Mussi,Der Handschuh-Pankarter,Ferdinand Mussi,Schauspieler
6504166ba47588ad6024b4d3,,Benito,Mussolini,,Benito Mussolini,Schauspieler
66be77d2797f4aaa6a8f1743,,Otto,Mächtlinger,"Der Chor, bestehend aus den Mannen der Feuerwehr",Otto Mächtlinger,Schauspieler
658e3e1f51cd38b4100098fa,,Kurt von,Möllendorff,Rosenkranz,Kurt von Möllendorff,Schauspieler
6606b80021b0fcd2e6ef6608,Mannheim,Mlle.,Müller,Donna Diana,Mlle. Müller,Schauspieler
650c0541258213a8dc5f9aad,1806-1891,Caroline,Müller,Donna Diana,Caroline Müller,Schauspieler
650c0541258213a8dc5f9abd,1803-1830,Sofie,Müller,Donna Diana,Sofie Müller,Schauspieler
650c0541258213a8dc5f9ab5,1860-1899,Hermann,Müller,Lucianus,Hermann Müller,Schauspieler
6590925f51cd38b4100f6785,,Adolf,Müller,Kohl,Adolf Müller,Schauspieler
650c0541258213a8dc5f9aaf,1768-1834,Friedrich Joseph (Sohn),Müller,Conti,Friedrich Joseph (Sohn) Müller,Schauspieler
6504166ba47588ad6024bb72,,Willhelm,Müller,Kohl,Willhelm Müller,Schauspieler
650c0541258213a8dc5f9ac0,,Wilhelm,Müller,Ressourcengast,Wilhelm Müller,Schauspieler
6504464b2882a38fdb567611,1738-1815,Johann Heinrich Friedrich,Müller,Schulmeister,Johann Heinrich Friedrich Müller,Schauspieler
650c0541258213a8dc5f9ab0,1866-1937,Fritz,Müller,Ressourcengast,Fritz Müller,Schauspieler
6595b3aa51cd38b410285f5e,,Lothar,Müthel,Donna Anna,Lothar Müthel,Schauspieler
6504166ba47588ad6024ad00,,Bertha,Necker,Ida,Bertha Necker,Schauspieler
6504166ba47588ad6024ad02,1838-1916,Ernestine,Negro,Rätin,Ernestine Negro,Schauspieler
6504166ba47588ad6024ad06,1922-1932,Eleonore,Neidl,Die Kucheldirn,Eleonore Neidl,Schauspieler
6504166ba47588ad6024ad0a,,Adolf,Nemeth,Paris,Adolf Nemeth,Schauspieler
6504166ba47588ad6024b4d7,,Johann,Nestroy,,Johann Nestroy,Schauspieler
6504166ba47588ad6024ad17,,Gustav,Neuber,Tanzeinstudierung,Gustav Neuber,Schauspieler
668c0e1e7923a46858b9a3e9,,Herr,Neudörfer,Chor der Burschen,Herr Neudörfer,Schauspieler
653ebd13008065850293f52b,,Eduard,Neufeld,Busch,Eduard Neufeld,Schauspieler
6504166ba47588ad6024acfa,1946-1957,Alfred,Neugebauer,Grillparzer,Alfred Neugebauer,Schauspieler
6605b71721b0fcd2e6bbb908,Gast vom Hoftheater in Karlsruhe,Mad.,Neumann,Donna Diana,Mad. Neumann,Schauspieler
6504166ba47588ad6024ad0f,1818-1905,Louise,Neumann,Katharina,Louise Neumann,Schauspieler
6504166ba47588ad6024acfe,1824-1894,August,Neumann,"Adam, Aufwärter",August Neumann,Schauspieler
6504166ba47588ad6024ad0b,,Elisabeth,Neumann,Nelly,Elisabeth Neumann,Schauspieler
661fa86721b0fcd2e6acf5f2,,Adolphine,Neumann,Katharina,Adolphine Neumann,Schauspieler
664f62d12ab4d9095ff3b375,,Herr,Neville,Jüngerer Chor,Herr Neville,Schauspieler
659089ed51cd38b4100f1884,,Edmund,Nick,Musik,Edmund Nick,Schauspieler
6504166ba47588ad6024ad2f,,Valentin,Niclas (Niklas),Klaus v. der Flüe,Valentin Niclas (Niklas),Schauspieler
6504166ba47588ad6024ad24,,Valentin,Niclas (Niklas),"Buchdrucker Henning, Eigentümer der Zeitung Concordia",Valentin Niclas (Niklas),Schauspieler
6504166ba47588ad6024ad25,,Susi,Nicoletti,Es lesen,Susi Nicoletti,Schauspieler
66c0f37f797f4aaa6ad1a291,,Celina,Niedzwiecka,Frau Dobrójska,Celina Niedzwiecka,Schauspieler
6912039cdd3949980ba0dbf5,,Aina,Niemela,Children,Aina Niemela,Schauspieler
658ff71851cd38b4100c5c9f,,Einar,Nilson,Musik,Einar Nilson,Schauspieler
6504166ba47588ad6024b4e1,,Franz,Nissel,Jonathan,Franz Nissel,Schauspieler
6504166ba47588ad6024ad35,,Moritz,Nissel,Jonathan,Moritz Nissel,Schauspieler
6504166ba47588ad6024ad36,1853-1914,Hermann,Nissen,Piepenbrinck,Hermann Nissen,Schauspieler
6504166ba47588ad6024ad20,,Anna,Nolewska,"Eucharis, Dienerin Sapphos",Anna Nolewska,Schauspieler
664fb1af2ab4d9095f405261,,Emma,Nollet,Jane Eyre,Emma Nollet,Schauspieler
6504166ba47588ad6024ad22,1802-1884,Karl,Nolte,Lancelot,Karl Nolte,Schauspieler
6504166ba47588ad6024ad28,,Sepp,Nordegg,Technische Einrichtung,Sepp Nordegg,Schauspieler
6662deeade0d61d67039446b,,Rosa,Nordmann,"Jane Eyre, eine Waise",Rosa Nordmann,Schauspieler
6504166ba47588ad6024ad31,1840-1903,Marie,Norneck (Nornek),"Olivia, eine reiche Gräfin",Marie Norneck (Nornek),Schauspieler
66586df2f11595c12351e8c5,,Franz,Norrenberg,Sittig,Franz Norrenberg,Schauspieler
690c5d2052365fce4c9876f1,,Michael,Northern,Assistenz,Michael Northern,Schauspieler
6504166ba47588ad6024ad38,1750-1804,Rosalia,Nouseul,Claudia,Rosalia Nouseul,Schauspieler
65a46a0d4cfe378558e62f81,,Odo,Nowosad-Nissen,Musik,Odo Nowosad-Nissen,Schauspieler
6504166ba47588ad6024ad3e,1881-1947,Aurel,Nowotny,Der Prolog (Zwischenspiel),Aurel Nowotny,Schauspieler
69120488dd3949980ba0dc1e,,Nancy,Nutter,Refugees and Conveeners,Nancy Nutter,Schauspieler
6504166ba47588ad6024b4e4,1837-1889,Louis,Nötel,1. Gerichtsdiener,Louis Nötel,Schauspieler
691203cfdd3949980ba0dbfb,,Bryan,O'Byrne,Refugees and Conveeners,Bryan O'Byrne,Schauspieler
6504166ba47588ad6024ad5d,,"(ORTMAYR), Heinrich G. aus Düsseldorf",ORTHMAYER,Robespierre,"(ORTMAYR), Heinrich G. aus Düsseldorf ORTHMAYER",Schauspieler
6504166ba47588ad6024ad51,,Heinrich,Oberländer,"Malvolio, Olivias Haushofmeister",Heinrich Oberländer,Schauspieler
6504166ba47588ad6024ad41,,Hanns,Obonya,Aus Woyzeck: d) Woyzeck und 2 Soldaten,Hanns Obonya,Schauspieler
6504166ba47588ad6024ad42,,Ferdinand,Ochsenheimer,Raps,Ferdinand Ochsenheimer,Schauspieler
690c5e9752365fce4c987a32,,Laurence,Oliver,Titus Andronicus,Laurence Oliver,Schauspieler
650c0541258213a8dc5f9b33,1881-1970,Ferdinand,Onno,Der Prolog (Zwischenspiel),Ferdinand Onno,Schauspieler
6504166ba47588ad6024b81f,,Hermann Heinz,Ortner,,Hermann Heinz Ortner,Schauspieler
6504166ba47588ad6024ad65,1928-1953,Elisabeth,Ortner-Kallina (Kallina),"Xenia, seine Tochter",Elisabeth Ortner-Kallina (Kallina),Schauspieler
660d56b221b0fcd2e6d77bad,,Herr,Ost,Diener der Johanna Laub,Herr Ost,Schauspieler
6504166ba47588ad6024ad6b,,Emil,Osten,Uriel Acosta,Emil Osten,Schauspieler
6504166ba47588ad6024ad57,1948-1954,Maria,Ott,Der Fink,Maria Ott,Schauspieler
67c6f2f330450db5f697e9ef,,Peter,Otten,mit,Peter Otten,Schauspieler
665d7064f11595c123778e69,,Herr,Ottepp,1. Femerichter,Herr Ottepp,Schauspieler
6504166ba47588ad6024ad60,Gast aus Braunschweig,Franz,Otter,"Nathan, ein reicher Jude in Jerusalem",Franz Otter,Schauspieler
6504166ba47588ad6024ad61,,Gustav,Otto,Berg,Gustav Otto,Schauspieler
6504166ba47588ad6024ad67,,Armand,Ozory,Kellner,Armand Ozory,Schauspieler
6504166ba47588ad6024b828,,Edouard,Pailleron,,Edouard Pailleron,Schauspieler
6504166ba47588ad6024ad7c,,Johannes,Pall,"Graf Montecuccoli, Oberstkämmerer",Johannes Pall,Schauspieler
65ff20e121b0fcd2e6193904,,Herr,Palmer,Finsch,Herr Palmer,Schauspieler
6504166ba47588ad6024b82c,Pseud. f. Elisabeth Branitz,Betty,Paoli,Deutsch,Betty Paoli,Schauspieler
67bdc73930450db5f6431c62,,Rudolf,Parczak,Joseph,Rudolf Parczak,Schauspieler
6504166ba47588ad6024ad8e,,Herr,Pardini,Pirro,Herr Pardini,Schauspieler
6504166ba47588ad6024ad91,,Erwin,Parker,Ein Dr. phil.,Erwin Parker,Schauspieler
665c7635f11595c123123226,,Frln.,Pauli,Cherub,Frln. Pauli,Schauspieler
6504166ba47588ad6024ad95,,Leontine,Paulmann,"Clarisse, deren Tochter",Leontine Paulmann,Schauspieler
6504166ba47588ad6024ad96,,Therese,Paulmann,Fritz,Therese Paulmann,Schauspieler
6504166ba47588ad6024ad8f,1880-1954,Albert,Paulmann,"Brähm, Wucherer",Albert Paulmann,Schauspieler
6504166ba47588ad6024ad90,1813-1874,Julius,Paulmann,Bernardo,Julius Paulmann,Schauspieler
6504166ba47588ad6024ad97,"Pseud. Petersen, Peter, 1876-1956",Max,Paulsen,Horatio,Max Paulsen,Schauspieler
661052a521b0fcd2e69818a3,König. Württembergische Hofschauspielerin,Dlle,Peche,Seine Gemahlin,Dlle Peche,Schauspieler
6504166ba47588ad6024ada4,1806-1882,Therese,Peche,Katharina,Therese Peche,Schauspieler
6504166ba47588ad6024b4ee,,Joseph Bernhard,Pelzel,,Joseph Bernhard Pelzel,Schauspieler
6504166ba47588ad6024adaf,,Rudolf,Perak,Behmrichter,Rudolf Perak,Schauspieler
6504166ba47588ad6024ad99,,A.,Pernersdorfer,2. Diener,A. Pernersdorfer,Schauspieler
66214fe421b0fcd2e66e4ef4,,Louis-Luc Loiseau de,Persuis,Musik,Louis-Luc Loiseau de Persuis,Schauspieler
6504166ba47588ad6024ada0,,Martha,Petitjean,Elisabeth,Martha Petitjean,Schauspieler
6504166ba47588ad6024ada3,,Rosa,Petri,4. Mädchen,Rosa Petri,Schauspieler
6504166ba47588ad6024ada7,,Barbara,Petritsch,Frau Grollfeuer,Barbara Petritsch,Schauspieler
6504166ba47588ad6024ada9,1837-1907,Günther,Pettera,Claudius,Günther Pettera,Schauspieler
651691d696c724dc0090c888,auch Pfeiffer,Karl,Pfeifer,Petermann,Karl Pfeifer,Schauspieler
6504166ba47588ad6024adbc,,Hedy,Pfundmayr,Tanzeinstudierung,Hedy Pfundmayr,Schauspieler
6504166ba47588ad6024b4f8,,Otto,Pick,Deutsch,Otto Pick,Schauspieler
6716145df135e6832011b13d,,Norbert,Piller,Licht,Norbert Piller,Schauspieler
6504166ba47588ad6024adce,,Julius,Piloti,Viertes Sternchen,Julius Piloti,Schauspieler
6504166ba47588ad6024adcf,,Hans von,Pindo,Gerard,Hans von Pindo,Schauspieler
6504166ba47588ad6024add3,,Emil,Pirchan,Bühnenbild,Emil Pirchan,Schauspieler
6504166ba47588ad6024adbf,1780-1863,Carl,Pistor,Antonio,Carl Pistor,Schauspieler
6504166ba47588ad6024adc0,d. j,Minna,Pistor,Laura,Minna Pistor,Schauspieler
6504166ba47588ad6024adba,1802-1877 d.ä,Betty,Pistor,Cäcilie,Betty Pistor,Schauspieler
69120994dd3949980ba15924,,William,Pitkin,Bühne,William Pitkin,Schauspieler
6504166ba47588ad6024adc3,1859-1916,Ernst,Pittschau,Unteroffizier,Ernst Pittschau,Schauspieler
6504166ba47588ad6024be59,,Kathrin,Plath,Kostüme,Kathrin Plath,Schauspieler
6504166ba47588ad6024addf,1890-1906,Emma,Plonka,Zigeunermutter,Emma Plonka,Schauspieler
6504166ba47588ad6024ade1,,Erika,Pluhar,Lyrik und Prosa. Es lesen,Erika Pluhar,Schauspieler
6504166ba47588ad6024ade7,,Fräulein,Podlipsky,Annette,Fräulein Podlipsky,Schauspieler
651691d696c724dc0090c8a1,,Christiane von,Poelnitz,mit,Christiane von Poelnitz,Schauspieler
6504166ba47588ad6024adec,,Katharina,Pohl,Theudelindens Kammermädchen,Katharina Pohl,Schauspieler
6504166ba47588ad6024adeb,,Eva,Pohl,Kostüme,Eva Pohl,Schauspieler
6504166ba47588ad6024adf0,vom Ballett der Wiener Staatsoper,Leopoldine,Pokorny,Tänzer,Leopoldine Pokorny,Schauspieler
6504166ba47588ad6024adf1,1774-1844,Ferdinand,Polawsky,Perin,Ferdinand Polawsky,Schauspieler
66c106d8797f4aaa6ae0a9b5,,Gianni,Polidori,Kostüme,Gianni Polidori,Schauspieler
6504166ba47588ad6024adf3,,Katharina,Poller,Klärchens Mutter,Katharina Poller,Schauspieler
6504166ba47588ad6024ade0,1890-1893,Marie,Pospischil,Deborah,Marie Pospischil,Schauspieler
6504166ba47588ad6024ade3,,Eduard,Possansky,Brakenburg,Eduard Possansky,Schauspieler
650c0541258213a8dc5f9b36,1888-1961,Paul,Pranger,"Der Satanspilz, Staatssekretär",Paul Pranger,Schauspieler
6504166ba47588ad6024adf4,,Franz,Praschek,Chor Don Manuels,Franz Praschek,Schauspieler
6504166ba47588ad6024adf5,1853-1935,Olga,Precheisen,Hanna,Olga Precheisen,Schauspieler
6504166ba47588ad6024adf6,1857-1917,Heinrich,Prechtler,Güldenstern,Heinrich Prechtler,Schauspieler
6504166ba47588ad6024ae00,,Ignaz,Preinfalk,"Camillo, Kammerdiener der Gräfinn",Ignaz Preinfalk,Schauspieler
6504166ba47588ad6024ae02,,Else,Preiss,Ida,Else Preiss,Schauspieler
6504166ba47588ad6024b83d,,Peter von,Preradovic,,Peter von Preradovic,Schauspieler
6504166ba47588ad6024ae08,1843-,Rosa,Pressburg (Preßburg),Cäcilie,Rosa Pressburg (Preßburg),Schauspieler
6504166ba47588ad6024ae0c,,Charlotte,Primas,Friederike,Charlotte Primas,Schauspieler
660d58cd21b0fcd2e6d8140a,,Herr,Prinz,Hans auf der Mauer,Herr Prinz,Schauspieler
6504166ba47588ad6024ae0f,1937-1940,Fräulein,Probst,Chor der Mädchen,Fräulein Probst,Schauspieler
6504166ba47588ad6024adf8,,Ernst,Pröckl,Ein Kellner,Ernst Pröckl,Schauspieler
6504166ba47588ad6024b844,,Sergius,Pugliese,,Sergius Pugliese,Schauspieler
656cd92a00806585023581ab,1890-1967,Auguste,Pünkösdy,"Frau Tschilp, dessen Frau",Auguste Pünkösdy,Schauspieler
690c5f1e52365fce4c987c10,,Anthony,Quayle,"Aaron, ein Mohr",Anthony Quayle,Schauspieler
65678bca00806585020dd790,1879-1946,Clara,Rabitow,"Mirza, seine Tochter",Clara Rabitow,Schauspieler
656ee88f008065850238a039,1919-1938,Franz,Radetzky,Zweiter Wächter,Franz Radetzky,Schauspieler
6504166ba47588ad6024b84d,,Ferdinand,Raimund,,Ferdinand Raimund,Schauspieler
650c0541258213a8dc5f9b3d,,Elise,Rainer,Judith,Elise Rainer,Schauspieler
658f683051cd38b4100b44b5,,G.,Ranky,Musik,G. Ranky,Schauspieler
65a46c294cfe378558e63074,,Günther,Ranninger,Erster kleiner Steinpilz,Günther Ranninger,Schauspieler
6716145af135e6832011af49,,Christoph,Ransmayr,,Christoph Ransmayr,Schauspieler
66be7ddc797f4aaa6a8f1b95,,Fritz,Rasp,Der Pförtner des Narrenhauses,Fritz Rasp,Schauspieler
658ff45851cd38b4100c5ac1,1936-1938,Ruth,Ratz,Annelieses Sternchen,Ruth Ratz,Schauspieler
66487d5a2ab4d9095fd8de8b,,Auguste,Rautenberg,"Rosamunde von Kronau, seine Mündel",Auguste Rautenberg,Schauspieler
6504166ba47588ad6024ae17,1946-1953,Elisabeth,Rawitz,Eule,Elisabeth Rawitz,Schauspieler
690c605e52365fce4c987f55,,Grant,Reddick,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Grant Reddick,Schauspieler
690c600352365fce4c987f3a,,Moria,Redmon,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Moria Redmon,Schauspieler
6504166ba47588ad6024b513,,Hippolyte Francois de,Regnier,,Hippolyte Francois de Regnier,Schauspieler
6504166ba47588ad6024b516,,Heinrich August Ottokar,Reichard,Deutsch,Heinrich August Ottokar Reichard,Schauspieler
6504166ba47588ad6024ae28,1816-1842,Wilhelmine,Reichel,"Gülnare, seine Tochter",Wilhelmine Reichel,Schauspieler
6504166ba47588ad6024ae26,1780-1845,Katharina,Reichel,Käthchen,Katharina Reichel,Schauspieler
6504166ba47588ad6024ae25,1861-1866,Bernardine,Reichel,Rätin,Bernardine Reichel,Schauspieler
6683cd306bf80e1c76d1aaf8,,Elenore,Reidl,Die Kühdirn,Elenore Reidl,Schauspieler
6504166ba47588ad6024ae19,1773-1843,Johann Anton Friedrich,Reil,Don Diego,Johann Anton Friedrich Reil,Schauspieler
6504166ba47588ad6024ae23,1860-1936,Georg,Reimers,"Josef, sein Sohn",Georg Reimers,Schauspieler
6504166ba47588ad6024ae22,1886-1970,Emmerich,Reimers,"Der Fliegenpilz, Hofmarschall",Emmerich Reimers,Schauspieler
6504166ba47588ad6024ae2f,,Herr,Reindel,Freiwillige,Herr Reindel,Schauspieler
671225f99526700cd17fb541,,Rudi,Reingruber,Tänze,Rudi Reingruber,Schauspieler
6504166ba47588ad6024ae3c,,Anneliese,Reinhold,Florence Hill,Anneliese Reinhold,Schauspieler
6504166ba47588ad6024ae41,1863-1940,Babette,Reinhold,Ida,Babette Reinhold,Schauspieler
6504166ba47588ad6024ae4f,,Christine,Reisinger,Page,Christine Reisinger,Schauspieler
6504166ba47588ad6024ae3e,,Veit,Relin,"Hans Hartwig, Student",Veit Relin,Schauspieler
6504166ba47588ad6024ae3f,,Alois,Relly,Büger,Alois Relly,Schauspieler
6504166ba47588ad6024ae40,,Michaeline,Remark,Baruch Spinoza,Michaeline Remark,Schauspieler
667165e56bf80e1c76a0fd11,a. G. aus Graz,Frl.,Renau,Adelheid von Walldorf,Frl. Renau,Schauspieler
6504166ba47588ad6024ae44,1935-1937,Ernst,Rendl,Kinder,Ernst Rendl,Schauspieler
6504166ba47588ad6024ae4c,Nannette,Maria Johanna,Renner,Madame Funk,Maria Johanna Renner,Schauspieler
6504166ba47588ad6024c067,,Klemens,Renoldner,Dramaturgie,Klemens Renoldner,Schauspieler
65ff436a21b0fcd2e62a7a60,,Herr,Rereni,Walton,Herr Rereni,Schauspieler
6504166ba47588ad6024ae59,1805-1878,Karl,Rettich,Präsident von Stein,Karl Rettich,Schauspieler
6504166ba47588ad6024ae58,1809-1866,Julie,Rettich (geb. Gley),Gertrude,Julie Rettich (geb. Gley),Schauspieler
6504166ba47588ad6024ae5b,1928-1932,Kurt,Retzer,Page,Kurt Retzer,Schauspieler
6654bdcc2ab4d9095f6a9b94,Gast vom Hoftheater Dessau,Herr,Reubke,"Lionel, englischer Anführer",Herr Reubke,Schauspieler
6504166ba47588ad6024ae68,1826-1881,Theodor,Reusche,August,Theodor Reusche,Schauspieler
6504166ba47588ad6024b51d,,Etienne,Rey,Stüssi,Etienne Rey,Schauspieler
6504166ba47588ad6024ae72,,Walther,Reyer,Gedichte,Walther Reyer,Schauspieler
6504166ba47588ad6024ae53,,Mary,Reyhan,Drittes Sternchen,Mary Reyhan,Schauspieler
6504166ba47588ad6024ae57,,Rudolf,Rhomberg,"Belardo, Narr",Rudolf Rhomberg,Schauspieler
6504166ba47588ad6024ae66,1820-1896,Heinrich,Richter,Wellstein,Heinrich Richter,Schauspieler
6651f32c2ab4d9095f34c3fd,,Herr,Rieder,Ulrich der Schmidt,Herr Rieder,Schauspieler
671613801154ae2a37b101b2,,Claus,Riedl,und,Claus Riedl,Schauspieler
655e952d0080658502caf2af,,Marie,Rinesch,Ein Weib,Marie Rinesch,Schauspieler
666808d1de0d61d670034959,a. G. aus Berlin,Herr,Rissen,Bolz,Herr Rissen,Schauspieler
659d921e4cfe378558d0197a,,Geri,Rittersfeld,"Bummerl, ein zuverlässiges Eierschwammerl",Geri Rittersfeld,Schauspieler
6504166ba47588ad6024ae87,1847-1899,Emmerich,Robert,Don Andreo,Emmerich Robert,Schauspieler
6504166ba47588ad6024b861,,Serck,Roggers,,Serck Roggers,Schauspieler
6504166ba47588ad6024ae80,1886-1951,Ida,Roland,Lady Macbeth,Ida Roland,Schauspieler
6597054951cd38b4102f339a,,Elli,Rolf,Kostüme,Elli Rolf,Schauspieler
6504166ba47588ad6024ae85,Bühne,Alfred,Roller,Bühnenbild,Alfred Roller,Schauspieler
6504166ba47588ad6024ae90,,Josef,Ronneck,Dessen Sohn,Josef Ronneck,Schauspieler
6504166ba47588ad6024ae96,1767-1818,Friedrich,Roose,Baronet,Friedrich Roose,Schauspieler
6504166ba47588ad6024ae8c,,Siegfried,Rosenfeld,Chevalier von Rocheferrier,Siegfried Rosenfeld,Schauspieler
6504166ba47588ad6024ae8d,,Friedrich,Rosenthal,Regie,Friedrich Rosenthal,Schauspieler
6504166ba47588ad6024ae94, 1899-1920,Herr,Roth,Fehmrichter,Herr Roth,Schauspieler
6504166ba47588ad6024ae9a,,Fräulein,Rothe,Armgard,Fräulein Rothe,Schauspieler
65e9e00a4578d73148e6ab63,,Madame,Rothe,Gräfin Helene,Madame Rothe,Schauspieler
6504166ba47588ad6024ae9f,,Adolf,Rott,Regie,Adolf Rott,Schauspieler
671613801154ae2a37b101c9,,Irene,Rottensteiner,mit,Irene Rottensteiner,Schauspieler
6504166ba47588ad6024aea9,,Ilse,Rottin,"Prinz Sigismund, ihr Sohn",Ilse Rottin,Schauspieler
6504166ba47588ad6024aeaa,,Alexander,Rottmann,Edelmann,Alexander Rottmann,Schauspieler
6504166ba47588ad6024aeb4,als Gast,Fräulein,Rovella,Ophelia,Fräulein Rovella,Schauspieler
6504166ba47588ad6024aeba,,Christian,Rub,Lehrling,Christian Rub,Schauspieler
6504166ba47588ad6024aebb,,Marianne,Rub,Die Königin (Zwischenspiel),Marianne Rub,Schauspieler
6504166ba47588ad6024aebc,1856-1942,Otto,Rub,Bernardo,Otto Rub,Schauspieler
6504166ba47588ad6024aeab,1924-1927,Franz,Rubesch,Mercur,Franz Rubesch,Schauspieler
6504166ba47588ad6024aeac,,Auguste,Rudloff,Viola,Auguste Rudloff,Schauspieler
658dbef351cd38b410f55fdb,,Hermann,Röbbeling,Regie,Hermann Röbbeling,Schauspieler
655c21f60080658502c8967e,verehel. Mathes; 1841-1913,Louisabeth,Röckel,"Cäcilie, deren Kind",Louisabeth Röckel,Schauspieler
6651f3c32ab4d9095f3770f5,,Herr,Röckel,Kuoni,Herr Röckel,Schauspieler
6564c76a0080658502e1aca7,1860-1909,Alexander,Römpler,Marécat,Alexander Römpler,Schauspieler
650c0541258213a8dc5f9b43,,Josefine,Rösler,Emilia,Josefine Rösler,Schauspieler
665b2f31f11595c12389efcd,,Herr,Rötel,Bischof von Bamberg,Herr Rötel,Schauspieler
6565e4350080658502ec7b6c,,Marie,Rübsam,"Recha, dessen angenommene Tochter",Marie Rübsam,Schauspieler
6561eeb70080658502cf2eea,1836-1900,Friedrich,Rüden,De la Richaudière,Friedrich Rüden,Schauspieler
650c0541258213a8dc5f9b49,1786-1827,Carl,Rüger,John,Carl Rüger,Schauspieler
650c0541258213a8dc5f9b4b,,Heinz,Rühmann,Wilhelm Voigt,Heinz Rühmann,Schauspieler
6504166ba47588ad6024aed9,1754-1802,Johanna,Sacco,Yariko,Johanna Sacco,Schauspieler
6504166ba47588ad6024aeca,,Horst,Sachtleben,Junger Dienstmann,Horst Sachtleben,Schauspieler
66c1070c797f4aaa6ae1284b,,Ditta,Safas,Kostüme- Ausführung,Ditta Safas,Schauspieler
6504166ba47588ad6024aed1,,Franz,Salmhofer,Musik,Franz Salmhofer,Schauspieler
6504166ba47588ad6024b86f,"Pseud. f. Aurore Dudevant, geb. Dupin",Georges,Sand,,Georges Sand,Schauspieler
6504166ba47588ad6024aeda,,Heinz,Sandauer,Am Doppelflügel,Heinz Sandauer,Schauspieler
6552c67f0080658502b9cdb6,,Laura,Sandoz,Babette,Laura Sandoz,Schauspieler
6504166ba47588ad6024aee0,1862-1948,Wilhelmine,Sandrock,"Jenny, Kammermädchen",Wilhelmine Sandrock,Schauspieler
6504166ba47588ad6024aedf,,Adele,Sandrock,Die Königin (Zwischenspiel),Adele Sandrock,Schauspieler
69120463dd3949980ba0dc17,,Dorothy,Sands,Aunt Ev,Dorothy Sands,Schauspieler
6504166ba47588ad6024aee8,1761-1849,Franz Carl,Sannens,Battista,Franz Carl Sannens,Schauspieler
6504166ba47588ad6024b873,,Victorien,Sardou,,Victorien Sardou,Schauspieler
6504166ba47588ad6024b877,,Hans,Sassmann,Deutsch,Hans Sassmann,Schauspieler
6504166ba47588ad6024aeec,auch Mayer und Meier,Gustav,Satan,Fehmrichter,Gustav Satan,Schauspieler
6504166ba47588ad6024aeed,,Albertine,Satran,Margarethe,Albertine Satran,Schauspieler
6504166ba47588ad6024aefb,,Jocza,Savits,Fortinbras,Jocza Savits,Schauspieler
66be7f31797f4aaa6a8f1ce2,,Hans-Hermann,Schaufuss,Abendregie,Hans-Hermann Schaufuss,Schauspieler
6504166ba47588ad6024af07,,Anna,Scheffel,"Karoline, deren Kind",Anna Scheffel,Schauspieler
6504166ba47588ad6024af08,,Charlotte,Scheffel (Schöffel),Ein Mädchen,Charlotte Scheffel (Schöffel),Schauspieler
66d8414dee1bc6f9d493826c,,Immy,Schell,Marianne Palen,Immy Schell,Schauspieler
6504166ba47588ad6024af14,1919-1932,Rudolf,Schenk,Ein Reitknecht,Rudolf Schenk,Schauspieler
6504166ba47588ad6024b544,,Friedrich,Schiller,Deutsch,Friedrich Schiller,Schauspieler
6504166ba47588ad6024af16,,Friedrich,Schlanzar,Technische Einrichtung,Friedrich Schlanzar,Schauspieler
665b3333f11595c1238abc98,,Frl.,Schlefinger,1. Dienstmädchen,Frl. Schlefinger,Schauspieler
6504166ba47588ad6024b548,,August Wilhelm,Schlegel,Deutsch,August Wilhelm Schlegel,Schauspieler
6504166ba47588ad6024b549,,Hans,Schlegel,Deutsch,Hans Schlegel,Schauspieler
6504166ba47588ad6024af1c,,Ella,Schlesinger,Mad. Pavoni,Ella Schlesinger,Schauspieler
6504166ba47588ad6024af1e,,Marie,Schlesinger,Babette,Marie Schlesinger,Schauspieler
6504166ba47588ad6024b54e,,Sigmund,Schlesinger,,Sigmund Schlesinger,Schauspieler
6504166ba47588ad6024af27,,Hans,Schlögl,Diener,Hans Schlögl,Schauspieler
6584b34c51cd38b410ec1c1d,,Clemens,Schmalstich,Musik,Clemens Schmalstich,Schauspieler
6504166ba47588ad6024af36,1937,Ferdinand,Schmetzer,Kammermusiker,Ferdinand Schmetzer,Schauspieler
6504166ba47588ad6024af21,1865-1905,Erich,Schmidt,"Claudius, König von Dänemark",Erich Schmidt,Schauspieler
6504166ba47588ad6024af3c,1950-1952,Annemarie,Schmidt,"Paps, deren Kind",Annemarie Schmidt,Schauspieler
